Serial,Garden Name,Reg No,Region,District,Subdivision,Company Status,Grant Area (Ha),Tea Area (Ha),Association,Estate Address,Estate Phone,Estate Email,Owner Entity,Directory Owner Address,Directory Owner Phone,Directory Owner Email,CEO Name,CEO Phone,CEO Email,HQ City,Scraped HQ Name,Scraped HQ Address,Scraped HQ PIN Code,Scraped HQ Phone,Scraped HQ Website,Latitude,Longitude,Place ID,Google Maps URL,HQ Match Status
178,"GAYA GANGA TEA ESTATE","2190","Terai","DARJEELING","PHASIDEWA","Public Ltd Co",605.23,468.14,"TAI","P.O:KAMALA BAGAN, GHOSH PUKUR, DIST.DARJEELING, WEST BENGAL","0353-2005513","mngr.gayaganga.te@gmail.com","MINTRI TEA CO. PVT.LTD.","2ND MILE,SEVOKE, ROAD,SILIGURI, DIST.DARJEELING(W.B)","0353-2435612","mintriteaco@yahoo.com","MINTRI TEA CO. PVT.LTD.","0353-2435612","mintriteaco@yahoo.com","Siliguri","Mintri Tea Warehouse","Mintri Tea Warehouse, 2nd, Sevoke Rd, Ward 10, Janta Nagar, Siliguri, West Bengal 734001","734001","","",26.7264168,88.42930799999999,"ChIJ34IaSxBB5DkRsSz6X8jCIPc","https://maps.google.com/maps/preview/place/Mintri+Tea+Warehouse,+2nd,+Sevoke+Rd,+Ward+10,+Janta+Nagar,+Siliguri,+West+Bengal+734001/@26.7264168,88.429308,3564a,13.1y/data=!4m2!3m1!1s0x39e441104b1a82df:0xf720c2c85ffa2cb1","matched"
179,"GIRISH CHANDRA TEA ESTATE","2630","Terai","DARJEELING","PHASIDEWA","Public Ltd Co",86.22,79.44,"","P.O : KAMALABAGAN DIST:, DARJEELING","03532431675","","A.C PAUL AGRICULTURAL CO. PVT. LTD","ARJUN BHAWAN 90, HILL CART, ROAD SILIGURI","03532661237","","SALIL KRISHNA PAUL","03532661237","","Siliguri","A. C. Paul & Sons","A. C. Paul & Sons, Mangturam Rd, Ward 8, Khalpara, Siliguri, West Bengal 734005","734005","","",26.706746799999998,88.4237406,"ChIJOcUFkmhB5DkREOlMZmgIuj0","https://maps.google.com/maps/preview/place/A.+C.+Paul+%26+Sons,+Mangturam+Rd,+Ward+8,+Khalpara,+Siliguri,+West+Bengal+734005/@26.7067468,88.4237406,3564a,13.1y/data=!4m2!3m1!1s0x39e441689205c539:0x3dba0868664ce910","partial"
180,"KAMALA TEA ESTATE","1470","Terai","DARJEELING","PHASIDEWA","Public Ltd Co",752.74,517.3,"ITA","P.O: KAMALA BAGAN, GHOSH PUKUR, DIST.DARJEELING, WEST BENGAL-734426","0353-3204178","","KAMALA TEA CO. LTD","P.O:KAMALA BAGAN, GHOSHPUKUR, DIST.DARJEELING.","0353-3204178","","SRI M.AGARWALA","0353-3204178","","Siliguri","Kamala Tea","Kamala Tea, M5 Building, Hill cart Road, Near, Siliguri Jct Rd, Siliguri, West Bengal 734003","734003","","",26.723948099999998,88.41675769999999,"ChIJwwAqysBB5DkRky0gFFEzvZc","https://www.google.com/maps/place/?q=place_id:ChIJwwAqysBB5DkRky0gFFEzvZc","matched"
181,"MATIDHAR TEA ESTATE","81","Terai","DARJEELING","PHASIDEWA","Public Ltd Co",771.22,642.99,"ITPA","P.O. KAMALA BAGAN,DIST, DARJEELING","03532003039","","NEW TEA CO. LTD.","HINDUSTAN BUILDINGS 4,C.R., AVENUE,KOL-72","03322126753","matidhar@gmail.com","NEW TEA CO. LTD.","03322126753","matidhar@gmail.com","Kolkata","New Tea Company Limited","New Tea Company Limited, Hindustan Building, New Tea Co. Ltd. 4 Chittaranjan Avenue, 2nd Floor, Kolkata, West Bengal 700072","700072","033 2212 6753","http://newteaco.in/",22.5666942,88.3540443,"ChIJUa2UYah3AjoRbbBlPSwv5K8","https://maps.google.com/maps/preview/place/New+Tea+Company+Limited,+Hindustan+Building,+New+Tea+Co.+Ltd.+4+Chittaranjan+Avenue,+2nd+Floor,+Kolkata,+West+Bengal+700072/@22.5666942,88.3540443,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a86194ad51:0xafe42f2c3d65b06d","matched"
182,"SAYEDABAD TEA ESTATE","144","Terai","DARJEELING","PHASIDEWA","Public Ltd Co",567.47,351.66,"TRA","P.O : KAMALA BAGAN, DIST. DARJEELING, WEST BENGAL","0353-6531857","teraitea@gmail.com","SRI AJIT KUMAR AGARWALA","AGARWAL HOUSE,, 2ND MILE, SEVOKE ROAD, SILIGURI, DIST.DARJEELING, WEST BENGAL.","0353-2543857","teraitea@gmail.com","SRI V.D. DUA","0353-2543857","teraitea@gmail.com","Siliguri","Dr. Amit Kumar Agarwal","Dr. Amit Kumar Agarwal, Sanjeevani Apartment, Station Feeder Rd, New Milanpally, Saktigarh, Siliguri, West Bengal 734005","734005","","https://dragarwalsclinic.co.in/",26.701832399999997,88.4161116,"ChIJb5seh1tB5DkRW1l3pGzTD0Y","https://www.google.com/maps/place/?q=place_id:ChIJb5seh1tB5DkRW1l3pGzTD0Y","partial"
183,"AVONGROVE TEA ESTATE","8","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",316.75,184,"TRA","P.O. NAGRISPUR DIST. DARJEELING, WEST BENGAL","09434085320","amber.subba@kplintl.com","KPL INTERNATIONAL LTD","PARK PLAZA, 71 PARK STREET, KOLKATA-16","03322499472","mehta@kanoriachem.com","M.R. MEHTA","03322499472","mehta@kanoriachem.com","Kolkata","KPL International Limited","KPL International Limited, Park Plaza, 71, Park St, Park Street area, Kolkata, West Bengal 700016","700016","033 2217 8179","http://www.kplintl.com/",22.551307299999998,88.3543454,"ChIJja5Q6eF2AjoRCpGMAguGkTc","https://maps.google.com/maps/preview/place/KPL+International+Limited,+Park+Plaza,+71,+Park+St,+Park+Street+area,+Kolkata,+West+Bengal+700016/@22.5513073,88.3543454,3685a,13.1y/data=!4m2!3m1!1s0x3a0276e1e950ae8d:0x3791860b028c910a","partial"
184,"BALASON & MURMAH","P-19","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",682.94,352.61,"DTA","PO-SONADA,DIST-DARJEELING, WB","9474103453","balasunteaestate@yahoo.com","JAYSHREE TEA & INDUSTRIES","LTD., INDUSTRY HOUSE, 10, CAMAC, STREET,KOLKATA-17","980028835","birlatea@giasel01.vsnl.net.in","PK AGARWAL","980028835","birlatea@giasel01.vsnl.net.in","Kolkata","Jayshree Tea & Industries Ltd","Jayshree Tea & Industries Ltd, 10, Camac St, Elgin, Kolkata, West Bengal 700071","700071","033 2282 7531","http://www.jayshreetea.com/",22.542876099999997,88.35147309999999,"ChIJ-S7YuCZ3AjoRKRx_R32tAT8","https://www.google.com/maps/place/?q=place_id:ChIJ-S7YuCZ3AjoRKRx_R32tAT8","matched"
185,"CHAMONG TEA ESTATE","D-65","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",331.99,139.6,"DTA","PO-POKHRIABONG, DIST-, DARJEELING,WESTBENGAL","9330675616","chamongtea@chamong.com","SYCOTTA TEA CO. PVT. LTD.","2 MC DUTTA SARANI,SOGOR, ESTATE,5TH FLOOR ,KOLKATA-1","03330283023","ashok@chamong.com","ASHOK KR. LOHIA","09331262137","ashok@chamong.com","Kolkata","Asian Tea Company Private Limited","1st Floor, Asian Tea Company Private Limited, Gajraj Point, 209 A, AJC Bose Rd, Park Circus, Elgin, Kolkata, West Bengal 700017","700017","033 4044 1201","http://asianteagroup.com/",22.5435855,88.360575,"ChIJRzzkVh53AjoRWDllWFK0pEw","https://www.google.com/maps/place/?q=place_id:ChIJRzzkVh53AjoRWDllWFK0pEw","matched"
186,"CHONGTONG TEA ESTATE","2313","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",778.79,373.81,"DTA","PO-MARYBONG,DIST-DARJEELING","9007021348","chongtonggarden@gmail.com","SANJAY PRAKASH BANSAL","20 COAL BERTH,HOBOKEN, ROAD,KOL-88","03324391927,9831023442","","MR ANIL BANSAL","9831023442","anilbansal11@gmail.com","Kolkata","Sanjay Om Prakash Gupta & Co., Chartered Accountants","Sanjay Om Prakash Gupta & Co., Chartered Accountants, 2/55 Netaji Nagar, Ground Floor, Kolkata, West Bengal 700092","700092","098306 60012","https://sopg.co.in/",22.4822512,88.3571925,"ChIJQ2WwluRwAjoRR8ca08I6_gs","https://www.google.com/maps/place/?q=place_id:ChIJQ2WwluRwAjoRR8ca08I6_gs","partial"
187,"DHAJEA TEA ESTATE","","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",317.08,179.35,"DTA","P.O : NAGRISPUR, DIST : DARJEELING, WEST BENGAL","9339145063","dhajeate@chamong.com","SRI ASHOK KUMAR LOHIA & SRI","K.K.TIBERIWAL, NAGRIFARM TEA CO LTD,2 N.C, DUTTA SARANI SAGAR, ESTATE,5TH FLOOR,UNIT, NO.1,KOLKATA.","033-30936400","chamong@snowline.com","N.A","","","Kolkata","Lohia Commercial Co Private Limited","Lohia Commercial Co Private Limited, Lohia House, 112, Chittaranjan Ave, Calcutta University, College Square, Kolkata, West Bengal 700073","700073","033 2241 0531","",22.5756122,88.3599742,"ChIJnch3Ja53AjoRH-KIPswqvS4","https://www.google.com/maps/place/?q=place_id:ChIJnch3Ja53AjoRH-KIPswqvS4","partial"
188,"GOPALDHARA","6","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",335.08,168.17,"DTA","P.O. MIRIK,DIST. DARJEELING, WEST, BENGAL","9434051277","gopaldhara@gmail.com","GOPALDHARA TEA CO. PVT. LTD.","ARUN ENCLAVE, TEA AUCTION, ROAD, SILIGURI-3","0353-2510831","shivksaria@gmail.co","MR.S.K.SARIA","0353-2510831","shivksaria@gmail.co","Siliguri","Gopaldhara Tea Co. Pvt. Ltd.","Block, 1st Floor, Gopaldhara Tea Co. Pvt. Ltd., Arjun Enclave, Green Park Colony, C & E, Tea Auction Rd, Ward 46, Champasari, Mallaguri, Siliguri, West Bengal 734003","734003","","http://www.gopaldharaindia.com/",26.735297799999998,88.41032969999999,"ChIJ6cMNtChB5DkRs_oCtzEvhaw","https://maps.google.com/maps/preview/place/Block,+1st+Floor,+Gopaldhara+Tea+Co.+Pvt.+Ltd.,+Arjun+Enclave,+Green+Park+Colony,+C+%26+E,+Tea+Auction+Rd,+Ward+46,+Champasari,+Mallaguri,+Siliguri,+West+Bengal+734003/@26.7352978,88.4103297,3563a,13.1y/data=!4m2!3m1!1s0x39e44128b40dc3e9:0xac852f31b702fab3","matched"
189,"GYABAREE & MIIIKTHONG TEA","2517","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",812.85,309.51,"DTA","ESTATE, SOURINI, DARJEELING, WEST, BENGAL","9332256639","tea@bagaria.com","LAKTARIA (I) P LTD","12 C LORD SINGHA ROAD, KOLKATA","03322824145","tea@bagaria.com","S S BAGARIA","03322824145","tea@bagaria.com","Kolkata","Lakhotia Transport Co. PVT. LTD.","H9H5+4HX Lakhotia Transport Co. PVT. LTD., Surti Bagan St, Kolutolla, Kolkata, West Bengal 700073","700073","033 2235 4802","http://ltcpl.org/",22.5778608,88.358977,"ChIJreJQOLJ3AjoRknrZEjPacJc","https://www.google.com/maps/place/?q=place_id:ChIJreJQOLJ3AjoRknrZEjPacJc","partial"
190,"LINGIA TEA ESTATE","D-67","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",220.39,141.63,"DTA","P.O. GHOOM, DIST. DARJEELING, (W.B.)-734102","9339145059","lingiate@chamong.com","SYCOTTA TEA CO. PVT. LTD.","SYCOTTA TEA CO. PVT. LTD., 2,N.C.DUTTA SARANI, SAGAR, ESTATE,KOLKATA-1","03322434979","chamong@snosline.com","MR.A.K.LOHIA","9331262137","chamong@snosline.com","Kolkata","Asian Tea Company Private Limited","1st Floor, Asian Tea Company Private Limited, Gajraj Point, 209 A, AJC Bose Rd, Park Circus, Elgin, Kolkata, West Bengal 700017","700017","033 4044 1201","http://asianteagroup.com/",22.5435855,88.360575,"ChIJRzzkVh53AjoRWDllWFK0pEw","https://www.google.com/maps/place/?q=place_id:ChIJRzzkVh53AjoRWDllWFK0pEw","matched"
191,"MARYBONG TEA GARDEN","B 39","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",395.08,284.52,"DTA","POST-GUMBA DARJEELING","9339145221","marybongte@chamong.com","DUNCANS INDUSTRIES LIMITED","31, N.S.ROAD, KOLKATA-1","","skdeb@duncans-tea.com","MR.BISWAJEET DUTTA","","skdeb@duncans-tea.com","Kolkata","Duncans Tea Limited","4th Floor, Duncans Tea Limited, Duncan House, 31, Netaji Subhas Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2242 1605","https://www.duncanstea.in/",22.5758118,88.3490346,"ChIJhZmnTbt3AjoRLq_WvutvPsY","https://maps.google.com/maps/preview/place/4th+Floor,+Duncans+Tea+Limited,+Duncan+House,+31,+Netaji+Subhas+Rd,+Murgighata,+B.B.D.+Bagh,+Kolkata,+West+Bengal+700001/@22.5758118,88.3490346,3684a,13.1y/data=!4m2!3m1!1s0x3a0277bb4da79985:0xc63e6febbed6af2e","matched"
192,"MIM","M-23","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Sector",389.65,187.65,"DTA","P.0.SUKHIAPOKHRI,DIST., DARJEELING,WEST BENGAL","9775929847","yule.mim@gmail.com","ANDREW YULE & COMPANY LIMITED","8,RAJENDRA PRASAD SARANI,, KOLKATTA-700001","03322428210","ce.tea@andrewyule.com","SUNIL MUNSHI","9890019050","ce.tea@andrewyule.com","Kolkata","ANDREW YULE & CO.LTD.","ANDREW YULE & CO.LTD., Yule House, 8, Dr Rajendra Prasad Sarani, China Bazar, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2242 7722","http://www.andrewyule.com/",22.5786953,88.35042519999999,"ChIJH_yxC7t3AjoRPdMcq3c5JHY","https://www.google.com/maps/place/?q=place_id:ChIJH_yxC7t3AjoRPdMcq3c5JHY","partial"
193,"NAGRI","2411","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",575.21,321.64,"TRA","PO-NAGRISPUR ,DIST -, DARJEELING,WB","9733293769","nagrigarden1@gmail.com","DARJEELING ORGANIC TEA","ESTATES PVT. LTD., 20 COAL BERTH HOBOKEN ROAD, ROAD,K, KOLKATA-88","033-24391668","","SP BANSAL","033-24391668","","Kolkata","Darjeeling Organictea Estates Private Limited.","Darjeeling Organictea Estates Private Limited., 4A, Camac St, Kankaria Estates, Elgin, Kolkata, West Bengal 700071","700071","","",22.5461514,88.3525057,"ChIJAQCQrRB3AjoRB2vc3jg_S8c","https://maps.google.com/maps/preview/place/Darjeeling+Organictea+Estates+Private+Limited.,+4A,+Camac+St,+Kankaria+Estates,+Elgin,+Kolkata,+West+Bengal+700071/@22.5461514,88.3525057,3685a,13.1y/data=!4m2!3m1!1s0x3a027710ad900001:0xc74b3f38dedc6b07","matched"
194,"NAGRIFARM TEA ESTATE","D/69","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",570.31,285.66,"DTA","P.O : NAGRISPUR, DIST.DARJEELING, PIN-734215","09339145224","nagrifarmte@chamong.com","SRI ASHOK KUMAR LOHIA & SRI","K.K.TIBERIWAL, NAGRIFARM TEA CO. LTD., N.C, DUTTA SARANI SAGAR, ESTATE,5TH FLOOR,UNIT-, 1,KOLKATA,WEST BENGAL.","033-30936400","garden@chamong.com","N.A","","","Kolkata","Lohia Commercial Co Private Limited","Lohia Commercial Co Private Limited, Lohia House, 112, Chittaranjan Ave, Calcutta University, College Square, Kolkata, West Bengal 700073","700073","033 2241 0531","",22.5756122,88.3599742,"ChIJnch3Ja53AjoRH-KIPswqvS4","https://www.google.com/maps/place/?q=place_id:ChIJnch3Ja53AjoRH-KIPswqvS4","partial"
195,"OKAYTI","2416","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",422.34,213.32,"DTA","PO-OKAYTI,DIST-DARJEELING","9733007123","slg@okayti.com","OKAYTI TEA COMPANY LTD","29/13 BALIGANJ PARK,KOL-19","03330284444","sales@okayti.com","SRI ANTRIKSH KUMBAT","9831190900","sales@okayti.com","Kolkata","Okayti Tea Co Ltd","Okayti Tea Co Ltd, 1, Binoy Badal Dinesh Bag E, Lal Dighi, Lal Bazar, Kolkata, West Bengal 700001","700001","","",22.5705977,88.3499806,"ChIJ23g3AaJ3AjoRrddoMKQQwi4","https://maps.google.com/maps/preview/place/Okayti+Tea+Co+Ltd,+1,+Binoy+Badal+Dinesh+Bag+E,+Lal+Dighi,+Lal+Bazar,+Kolkata,+West+Bengal+700001/@22.5705977,88.3499806,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a2013778db:0x2ec210a43068d7ad","matched"
196,"PHUGURI TEA ESTATE","2314","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",427.41,227.28,"DTA","PO. PHUGURI, MIRIK, DARJEELING","9332037317","phuguri@bagariagroup.com","S.S. BAGARIA","12C,LORD SINHA ROAD,KOLKATA-, 71","0334014000","tea@bagariagroup.com","S.S.BAGARIA","0334014000","tea@bagariagroup.com","Kolkata","Bagaria Trading Limited","4th Floor, Bagaria Trading Limited, 16, Netaji Subhas Rd, Murgighata, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","033 2210 7789","https://nehaknots.com/",22.5773564,88.3490595,"ChIJe6yzIVN2AjoR81qGDvK97SI","https://www.google.com/maps/place/?q=place_id:ChIJe6yzIVN2AjoR81qGDvK97SI","partial"
197,"PUSSIMBING TEA ESTATE","2347","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",389.6,201.19,"DTA","P.O:GHOOM, DIST.DARJEELING, WEST BENGAL","9339145062","pussimbing@chamong.com","SHRI ASHOK KUMAR LOHIA","2,N.C.DUTTA SARANI, SAGAR ESTATE, KOLKATA","033-30936401","garden@chamong.com","SHRI ASHOK KUMAR LOHIA","9331262137","garden@chamong.com","Kolkata","Lohia Commercial Co Private Limited","Lohia Commercial Co Private Limited, Lohia House, 112, Chittaranjan Ave, Calcutta University, College Square, Kolkata, West Bengal 700073","700073","033 2241 0531","",22.5756122,88.3599742,"ChIJnch3Ja53AjoRH-KIPswqvS4","https://www.google.com/maps/place/?q=place_id:ChIJnch3Ja53AjoRH-KIPswqvS4","partial"
198,"SEEYOK","2357","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",406.8,154.01,"DTA","POST MIRIK,DIST DARJEELING","9434079903","tpisyk@gmail.com","SEEYOK TEA COMPANY LTD","30 JL ROAD,KOLKATA 16","03322299147","promoters@vsnl.net","K.C.AGARWAL","03322299147","promoters@vsnl.net","Kolkata","Seeyok Tea Company Limited","Ste 17, Seeyok Tea Company Limited, Chowringhee Mansion, 30, Jawaharlal Nehru Rd, Taltala, Kolkata, West Bengal 700016","700016","","",22.555792,88.3507327,"ChIJedWjHQ93AjoRVL12zdIAXYM","https://maps.google.com/maps/preview/place/Ste+17,+Seeyok+Tea+Company+Limited,+Chowringhee+Mansion,+30,+Jawaharlal+Nehru+Rd,+Taltala,+Kolkata,+West+Bengal+700016/@22.555792,88.3507327,3685a,13.1y/data=!4m2!3m1!1s0x3a02770f1da3d579:0x835d00d2cd76bd54","matched"
199,"SELIMBONG TEA ESTATE","2431","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Proprietorship",307.7,153.35,"TRA","P.O. POKHRIABONG DIST., DARJEELING WEST BENGAL","9434079908","slb@rediffmail.com","BRIJ MOHAN","30 JL ROAD KOLKATA","03322299147","teapromoters@vsnl.net","KC AGGARWAL","03322299147","teapromoters@vsnl.net","Kolkata","Brij Mohan and Company","number 6, Brij Mohan and Company, cross road, 67/46, Strand Bank Rd, Kolkata, West Bengal 700007","700007","098300 87666","",22.5876995,88.35103529999999,"ChIJi9Qhayl3AjoRe90lid_Qr5o","https://maps.google.com/maps/preview/place/number+6,+Brij+Mohan+and+Company,+cross+road,+67%2F46,+Strand+Bank+Rd,+Kolkata,+West+Bengal+700007/@22.5876995,88.3510353,3684a,13.1y/data=!4m2!3m1!1s0x3a0277296b21d48b:0x9aafd0df8925dd7b","matched"
200,"SINGBULLI TEA ESTATE","P-21","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",824.19,302.72,"DTA","P.O. SOURENI,DIST: DARJEELING, (W.B.)","09434048069","singbulli@gmail.com","JAYSHREE TEA & INDUSTRIES","LTD., JAYSHREE TEA & INDUSTRIES, LTD.10,CAMAC STREET ,KOLKATA, -700 017","03322827531","dpm@jayshreetea.com","MR. D.P.MAHESWARI","03322827531","dpm@jayshreetea.com","Kolkata","Jayshree Tea & Industries Ltd","Jayshree Tea & Industries Ltd, 10, Camac St, Elgin, Kolkata, West Bengal 700071","700071","033 2282 7531","http://www.jayshreetea.com/",22.542876099999997,88.35147309999999,"ChIJ-S7YuCZ3AjoRKRx_R32tAT8","https://www.google.com/maps/place/?q=place_id:ChIJ-S7YuCZ3AjoRKRx_R32tAT8","matched"
201,"SOURENEE T.E.","742","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",136.78,95.55,"DTA","SOURENI BAZAR,PIN, 734227,DARJEELING","09378416250","soureneetg@gmail.com","SHRI J.P.CHOWDHARY","10TH FLOOR,PODDAR, POINT,1B,PARK STREET,KOLKATA","03322295543/49","soureneetg@gmail.com","J.P.CHOWDHARY","03322295543/49","soureneetg@gmail.com","Kolkata","Chowdhary Para","Chowdhary Para, Rahara, Kolkata, West Bengal 700118","700118","","",22.726450099999997,88.38341199999999,"ChIJgVi-ypSb-DkRnvZYjCTu73Y","https://www.google.com/maps/place/?q=place_id:ChIJgVi-ypSb-DkRnvZYjCTu73Y","partial"
202,"SUNGMA TEA ESTATE","2589","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",251.45,136,"DTA","P.O. POKHRIABONG,PIN, 734216,DARJEELING,WEST BENGAL","09434047971","sungmaorganic1@yahoo.co.in","JAYSHREE TEA & INDUSTRIES","LTD., INDUSTRY HOUSE 10,CAMAC, STREET,KOLKATA-700017","03322827531","","SHRI D.P. MAHESWARI","09433027968","dpm@jayshreetea.com","Kolkata","Jayshree Tea & Industries Ltd","Jayshree Tea & Industries Ltd, 10, Camac St, Elgin, Kolkata, West Bengal 700071","700071","033 2282 7531","http://www.jayshreetea.com/",22.542876099999997,88.35147309999999,"ChIJ-S7YuCZ3AjoRKRx_R32tAT8","https://www.google.com/maps/place/?q=place_id:ChIJ-S7YuCZ3AjoRKRx_R32tAT8","matched"
203,"THURBO TEA GARDEN","B44","Darjeeling Hills","DARJEELING","SUKHIAPUKHRI","Public Ltd Co",819.53,488.44,"ITA","P.O. MIRIK, DIST. DARJEELING","03542005503","thurbo@goodricke.com","GOODRICKE GROUP LIMITED","14.GURUSADAY ROAD,KOLKATA-, 29","03322873067","goodricke@vsnl.com","MR. A.N. SINGH","03322873067","goodricke@vsnl.com","Kolkata","Goodricke Group Limited","Goodricke Group Limited, 14, Gurusaday Dutta Rd, Beck Bagan, Ballygunge, Kolkata, West Bengal 700019","700019","033 2287 3067","https://www.goodricketea.com/",22.5353048,88.36169489999999,"ChIJ7V-kwCB3AjoRm_bV8GLZkww","https://maps.google.com/maps/preview/place/Goodricke+Group+Limited,+14,+Gurusaday+Dutta+Rd,+Beck+Bagan,+Ballygunge,+Kolkata,+West+Bengal+700019/@22.5353048,88.3616949,3685a,13.1y/data=!4m2!3m1!1s0x3a027720c0a45fed:0xc93d962f0d5f69b","matched"
204,"BAGDOGRA TEA ESTATE","2427","Terai","DARJEELING","SILIGURI","Public Ltd Co",281.82,262.28,"TRA","P.O BAGDOGRA,DIST:DARJEELING, WEST BENGAL","03532003210","teraitea@gmail.com","MR AJIT KUMAR AGARWALA","AGARWALA HOUSE 2ND MILE, SEVOKE ROAD SILIGURI","03532543857","teraitea@gmail.com","MR V D DUA","03532543857","teraitea@gmail.com","Siliguri","Dr. Ajit Kumar Singh - Best Nephrologist in Siliguri | Kidney Doctor in Siliguri | Best Kidney Transplant Doctor in Siliguri","Dr. Ajit Kumar Singh - Best Nephrologist in Siliguri | Kidney Doctor in Siliguri | Best Kidney Transplant Doctor in Siliguri, Inside Uttarayan Township City centre Matigara, Siliguri, West Bengal 734010","734010","","http://drajitkumarsingh.co.in/",26.734320099999998,88.39135689999999,"ChIJB6mQXWVH5DkRUaKL-GL3pdY","https://www.google.com/maps/place/?q=place_id:ChIJB6mQXWVH5DkRUaKL-GL3pdY","partial"
205,"COOCH BEHAR T.E","2169","Terai","DARJEELING","SILIGURI","Public Ltd Co",302.5,224.26,"TAI","P.O-FALAKATA, DIST-JALPAIGURI,, W.B, E-, Mail :koochbeharteagardenfkt@yahoo.co, m","09434490571","koochbeharteagardenfkt@yahoo.co","COOCH BEHAR TEA CO LTD","S.S.AGARWAL & SUMIT, AGARWAL, 50, J.L.NEHRU ROAD,, KOL-71","09830042800, 03330481313","snowviewecal@vsnl.net.in","S.S.AGARWAL & SUMIT AGARWAL","09830042800, 03330481313","","Kolkata","Coochbehar Tea Company Limited","Coochbehar Tea Company Limited, 4, Fairlie Pl Rd, Fairley Place, B.B.D. Bagh, Kolkata, West Bengal 700001","700001","","",22.575395099999998,88.34781629999999,"ChIJsyO5U6N3AjoRpFWt8xoOq2c","https://maps.google.com/maps/preview/place/Coochbehar+Tea+Company+Limited,+4,+Fairlie+Pl+Rd,+Fairley+Place,+B.B.D.+Bagh,+Kolkata,+West+Bengal+700001/@22.5753951,88.3478163,3684a,13.1y/data=!4m2!3m1!1s0x3a0277a353b923b3:0x67ab0e1af3ad55a4","matched"
206,"KAMALPUR","277","Terai","DARJEELING","SILIGURI","Partnership",81.05,65.91,"ITA","PO- BAGDOGRA, DIST, DARJEELING,WB","9733300329","","RAJENDRA AGARWAL &","MAHENDRA AGARWAL, 63, SEVOKE ROAD, SILIGURI,WB","9434046537","","RAJENDRA AGARWAL &","9434046537","","Siliguri","J.R. AGARWAL AND ASSOCIATES","Ground floor, J.R. AGARWAL AND ASSOCIATES, Anjani Apartment, Agrasen Rd, opposite Maheswari Bhawan, Ward 9, Khalpara, Siliguri, West Bengal 734005","734005","","",26.7057158,88.4176437,"ChIJj-foqFpB5DkRcIaX9WIPd08","https://www.google.com/maps/place/?q=place_id:ChIJj-foqFpB5DkRcIaX9WIPd08","partial"
207,"MARIONBARIE","2070","Terai","DARJEELING","SILIGURI","Public Ltd Co",421.89,329.05,"TAI","P.O. SILIGURI, DIST: DARJEELING 734, 401.","9434747943","marionbarie11@gmail.com","JAYSHREE TEA & INDUSTRIES","LTD., INDUSTRY HOUSE, 15TH FLOOR,, 10, CAMAC STREET, KOLKATA -, 700 017.","033-22827531","dpm@jayshreetea.com","D.P. MAHESHWARI","033-22827531","dpm@jayshreetea.com","Kolkata","Jayshree Tea & Industries Ltd","Jayshree Tea & Industries Ltd, 10, Camac St, Elgin, Kolkata, West Bengal 700071","700071","033 2282 7531","http://www.jayshreetea.com/",22.542876099999997,88.35147309999999,"ChIJ-S7YuCZ3AjoRKRx_R32tAT8","https://www.google.com/maps/place/?q=place_id:ChIJ-S7YuCZ3AjoRKRx_R32tAT8","matched"
